#separator:tab
#html:false
#tags column:3
aburrido/aburrida	bored	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_estoy	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_41.mp3
cansado/cansada	tired	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_estoy	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_42.mp3
contento/contenta	happy	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_estoy	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_43.mp3
emocionado/emocionada	excited, emotional	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_estoy	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_44.mp3
enojado/enojada	angry	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_estoy	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_45.mp3
nervioso/nerviosa	nervous	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_estoy	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_46.mp3
ocupado/ocupada	busy, occupied	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_estoy	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_47.mp3
relajado/relajada	relaxed	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_estoy	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_48.mp3
(…) años	(…) years old	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_tengo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_50.mp3
calor	hot	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_tengo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_51.mp3
frío	cold	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_tengo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_52.mp3
hambre	hungry	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_tengo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_53.mp3
miedo	scared	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_tengo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_54.mp3
sueño	sleepy	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_tengo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_55.mp3
sed	thirsty	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_tengo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_56.mp3
vergüenza	embarrassed	Contrasena::lessons::u1_01_02v2 Contrasena::sections::ahora_tengo	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_1_57.mp3
0	cero	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_1.mp3
1	uno	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_2.mp3
2	dos	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_3.mp3
3	tres	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_4.mp3
4	cuatro	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_5.mp3
5	cinco	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_6.mp3
6	seis	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_7.mp3
7	siete	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_8.mp3
8	ocho	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_9.mp3
9	nueve	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_10.mp3
10	diez	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_11.mp3
11	once	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_12.mp3
12	doce	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_13.mp3
13	trece	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_14.mp3
14	catorce	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_15.mp3
15	quince	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_16.mp3
16	dieciséis	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_17.mp3
17	diecisiete	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_18.mp3
18	dieciocho	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_19.mp3
19	diecinueve	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_20.mp3
20	veinte	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_21.mp3
21	veintiuno	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_23.mp3
22	veintidós	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_24.mp3
23	veintitrés	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_25.mp3
24	veinticuatro	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_26.mp3
25	veinticinco	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_27.mp3
26	veintiséis	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_28.mp3
27	veintisiete	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_29.mp3
28	veintiocho	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_30.mp3
29	veintinueve	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_31.mp3
30	treinta	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_32.mp3
31	treinta y uno	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_33.mp3
32	treinta y dos	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_34.mp3
33	treinta y tres	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_35.mp3
34	treinta y cuatro	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_36.mp3
35	treinta y cinco	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_37.mp3
36	treinta y seis	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_38.mp3
37	treinta y siete	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_39.mp3
38	treinta y ocho	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_40.mp3
39	treinta y nueve	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_41.mp3
10	diez	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_43.mp3
20	veinte	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_44.mp3
30	treinta	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_45.mp3
40	cuarenta	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_46.mp3
50	cincuenta	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_47.mp3
60	sesenta	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_48.mp3
70	setenta	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_49.mp3
80	ochenta	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_50.mp3
90	noventa	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_51.mp3
100	cien	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_53.mp3
200	doscientos	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_54.mp3
300	trescientos	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_55.mp3
400	cuatrocientos	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_56.mp3
500	quinientos	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_57.mp3
600	seiscientos	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_58.mp3
700	setecientos	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_59.mp3
800	ochocientos	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_60.mp3
900	novecientos	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_61.mp3
1.000	mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_63.mp3
2.000	dos mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_64.mp3
3.000	tres mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_65.mp3
4.000	cuatro mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_66.mp3
5.000	cinco mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_67.mp3
6.000	seis mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_68.mp3
7.000	siete mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_69.mp3
8.000	ocho mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_70.mp3
9.000	nueve mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_71.mp3
10.000	diez mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_72.mp3
10.000	diez mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_74.mp3
20.000	veinte mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_75.mp3
30.000	treinta mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_76.mp3
40.000	cuarenta mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_77.mp3
50.000	cincuenta mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_78.mp3
60.000	sesenta mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_79.mp3
70.000	setenta mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_80.mp3
80.000	ochenta mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_81.mp3
90.000	noventa mil	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_82.mp3
1.000.000	un millón	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_83.mp3
2.000.000	dos millones	Contrasena::lessons::u1_01_03 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_84.mp3
cero	zero	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_1.mp3
uno	one	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_2.mp3
dos	two	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_3.mp3
tres	three	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_4.mp3
cuatro	four	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_5.mp3
cinco	five	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_6.mp3
seis	six	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_7.mp3
siete	seven	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_8.mp3
ocho	eight	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_9.mp3
nueve	nine	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_10.mp3
diez	ten	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_11.mp3
once	eleven	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_12.mp3
doce	twelve	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_13.mp3
13	trece	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_14.mp3
14	catorce	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_15.mp3
15	quince	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_16.mp3
16	dieciséis	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_17.mp3
17	diecisiete	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_18.mp3
18	dieciocho	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_19.mp3
19	diecinueve	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_20.mp3
20	veinte	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_21.mp3
veintiuno	twenty-one	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_23.mp3
veintidós	twenty-two	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_24.mp3
veintitrés	twenty-three	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_25.mp3
veinticuatro	twenty-four	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_26.mp3
veinticinco	twenty-five	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_27.mp3
veintiséis	twenty-six	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_28.mp3
veintisiete	twenty-seven	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_29.mp3
veintiocho	twenty-eight	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_30.mp3
veintinueve	twenty-nine	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_31.mp3
treinta	thirty	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_32.mp3
treinta y uno	thirty-one	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_33.mp3
treinta y dos	thirty-two	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_34.mp3
treinta y tres	thirty-three	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_35.mp3
treinta y cuatro	thirty-four	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_36.mp3
treinta y cinco	thirty-five	Contrasena::lessons::u1_01_03v2 Contrasena::sections::unknown	https://s3.us-east-2.amazonaws.com/contrasena/audio/u1/1_2_37.mp3
